2016-12-11 16:57:22,376 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-11 16:57:22,447 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-11 16:57:37,547 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-11 16:57:37,573 [core.QvFrame] (QvFrame.java:66) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-11 16:57:37,602 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-11 16:57:37,679 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-11 16:57:57,883 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-11 16:57:57,908 [core.QvFrame] (QvFrame.java:66) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-11 16:57:57,915 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-11 16:57:57,995 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-11 17:12:11,682 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-11 17:12:11,708 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-11 17:12:11,717 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-11 17:12:11,793 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-11 17:12:36,036 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-11 17:12:36,061 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-11 17:12:36,070 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-11 17:12:36,145 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-11 17:13:22,427 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-11 17:13:22,452 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-11 17:13:22,461 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-11 17:13:22,535 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-12 13:58:27,297 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-12 13:58:27,314 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-12 13:58:27,320 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-12 13:58:27,374 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-12 13:58:54,581 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-12 13:58:54,601 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-12 13:58:54,606 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-12 13:58:54,656 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-12 14:00:37,151 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-12 14:00:37,171 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-12 14:00:37,177 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-12 14:00:37,228 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-12 14:01:56,757 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-12 14:01:56,776 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-12 14:01:56,781 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-12 14:01:56,831 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-12 14:02:14,694 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-12 14:02:14,712 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-12 14:02:14,717 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-12 14:02:14,769 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-12 14:02:25,182 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-12 14:02:25,201 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-12 14:02:25,206 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-12 14:02:25,262 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-12 14:06:55,642 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-12 14:06:55,661 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-12 14:06:55,668 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-12 14:06:55,720 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-12 14:07:09,490 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-12 14:07:09,510 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-12 14:07:09,516 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-12 14:07:09,567 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-12 14:07:19,656 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-12 14:07:19,675 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-12 14:07:19,681 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-12 14:07:19,736 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-12 14:10:04,488 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-12 14:10:04,506 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-12 14:10:04,512 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-12 14:10:04,567 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-12 14:12:55,590 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-12 14:12:55,611 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-12 14:12:55,619 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-12 14:12:55,674 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-12 14:13:23,915 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-12 14:13:23,936 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-12 14:13:23,942 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-12 14:13:23,997 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-19 18:18:23,141 [core.QvFrame] (QvFrame.java:41) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-19 18:18:23,161 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-19 18:20:20,110 [core.QvFrame] (QvFrame.java:41) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-19 18:20:20,131 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-19 18:20:23,437 [core.QvFrame] (QvFrame.java:41) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-19 18:20:23,455 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-19 18:21:48,407 [core.QvFrame] (QvFrame.java:41) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-19 18:21:48,427 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-19 18:21:51,757 [core.QvFrame] (QvFrame.java:41) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-19 18:21:51,775 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-19 18:30:32,844 [core.QvFrame] (ControlFrame.java:69) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-19 18:30:32,911 [core.QvFrame] (ControlFrame.java:48) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-19 18:30:36,447 [core.QvFrame] (QvFrame.java:41) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-19 18:30:36,466 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-19 18:30:39,751 [core.QvFrame] (QvFrame.java:41) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-19 18:30:39,771 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-19 18:34:46,128 [core.QvFrame] (ControlFrame.java:69) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-19 18:34:46,199 [core.QvFrame] (ControlFrame.java:48) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-19 18:34:49,770 [core.QvFrame] (QvFrame.java:41) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-19 18:34:49,800 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-19 18:34:53,220 [core.QvFrame] (QvFrame.java:41) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-19 18:34:53,240 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-19 18:59:31,916 [core.QvFrame] (ControlFrame.java:69) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-19 18:59:31,978 [core.QvFrame] (ControlFrame.java:48) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-19 18:59:35,555 [core.QvFrame] (QvFrame.java:41) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-19 18:59:35,574 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-19 18:59:38,900 [core.QvFrame] (QvFrame.java:41) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-19 18:59:38,920 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
